E05000198,Enfield Highway,Enfield,Theft and Handling,Theft/Taking of Pedal Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,0,1,3,5,2,1,0,3,1,0,2,2,4,1,2,0,1,1,1,3,4,2,5,2,5,6,4,3,1,2,0,0,2,3,4,2,3,1,4,4
E05000199,Enfield Lock,Enfield,Theft and Handling,Theft/Taking of Pedal Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,4,3,2,3,1,0,1,0,4,2,2,2,5,0,1,1,0,2,2,1,1,2,2,7,1,2,4,1,1,1,0,3,0,2,1,2,0,0,0
E05000200,Grange,Enfield,Theft and Handling,Theft/Taking of Pedal Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,1,0,0,1,0,1,1,0,1,1,0,1,1,2,0,1,0,0,0,2,1,2,1,2,0,0,0,0,0,2,2,0,0,2,1,0,2,0,2,1
E05000201,Haselbury,Enfield,Theft and Handling,Theft/Taking of Pedal Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0
E05000202,Highlands,Enfield,Theft and Handling,Theft/Taking of Pedal Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
E05000203,Jubilee,Enfield,Theft and Handling,Theft/Taking of Pedal Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,0,1,1,2,1,2,1,2,0,0,0,0,1,1,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0
E05000204,Lower Edmonton,Enfield,Theft and Handling,Theft/Taking of Pedal Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,2,0,3,0,0,3,3,0,0,3,2,0,0,0,1,1,1,0,1,1,0,2,0,0,0,0,1,0,0,4,1,3,1,0,1,0,0
E05000205,Palmers Green,Enfield,Theft and Handling,Theft/Taking of Pedal Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,0,1,0,0,1,0,0,1,0,3,0,1,3,0,0,0,0,2,0,0,0,1,0,2,1,3,0,0,1,0,3,1,2,1,0,1,0,1,0
E05000206,Ponders End,Enfield,Theft and Handling,Theft/Taking of Pedal Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,1,0,0,1,1,0,1,3,0,0,1,1,0,0,2,1,0,0,1,1,3,1,3,2,1,2,2,4,0,0,0,0,0,2,1,0,1,1,1,2,1
E05000207,Southbury,Enfield,Theft and Handling,Theft/Taking of Pedal Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,2,6,0,4,5,13,3,1,1,3,5,5,4,5,1,1,1,1,3,1,1,8,0,5,2,6,3,5,1,1,4,1,0,4,2,2,0,3,3,1,1,2
E05000208,Southgate,Enfield,Theft and Handling,Theft/Taking of Pedal Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,2,2,1,0,0,0,0,2,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0
E05000209,Southgate Green,Enfield,Theft and Handling,Theft/Taking of Pedal Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
E05000210,Town,Enfield,Theft and Handling,Theft/Taking of Pedal Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,1,3,1,1,1,0,3,2,2,1,2,1,1,1,2,0,2,2,0,0,0,2,4,0,1,2,0,0,0,0,0,4,1,0,1,1,2,0
E05000211,Turkey Street,Enfield,Theft and Handling,Theft/Taking of Pedal Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,1,2,2,0,0,1,0,0,0,0,1,0,2,1,0,1,2,0,2,3,0,2,3,1,3,2,0,4,0,0,0,0,0,3,1,2,1,0,0
E05000212,Upper Edmonton,Enfield,Theft and Handling,Theft/Taking of Pedal Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1,5,0,3,0,1,0,3,2,2,4,2,0,0,2,0,1,0,2,2,3,3,3,1,2,2,0,1,1,1,1,0,0,1,4,1,3,0,1
E05000213,Winchmore Hill,Enfield,Theft and Handling,Theft/Taking of Pedal Cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,0,0,1,1,2,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
E05000193,Bowes,Enfield,Violence Against The Person,Assault with Injury,2,5,6,2,1,1,4,4,1,9,4,2,5,4,6,3,4,3,9,2,5,2,6,8,4,2,4,5,4,3,3,3,7,2,3,3,2,3,2,5,3,5,3,2,3,4,6,3,4,12,6,3,4,3,9,2,6,2,4,5,1,6,0,5,10,5,4,2,2,4,3,7,4,9,5,4,4,3,4,4,5,2,4,3,2,1,6,5,5,3,4,5,4,2,3,4,3,4,5,2,8,8,5,7,3
E05000194,Bush Hill Park,Enfield,Violence Against The Person,Assault with Injury,2,2,1,4,5,4,2,2,3,4,5,5,1,3,4,2,4,2,11,3,4,5,2,4,4,4,2,9,2,2,6,3,3,2,2,4,3,2,3,1,2,2,1,2,3,4,1,7,2,2,4,5,1,6,2,5,2,2,2,3,2,2,1,5,4,3,3,2,1,4,2,4,3,2,2,5,1,6,6,4,1,6,2,1,1,4,1,2,2,3,2,3,4,4,3,7,2,6,7,1,4,2,1,3,4
E05000195,Chase,Enfield,Violence Against The Person,Assault with Injury,3,6,6,4,7,3,7,5,4,4,5,1,5,3,3,1,7,6,7,3,3,7,2,4,4,3,4,6,3,6,1,2,2,4,1,8,4,3,6,5,3,8,4,3,4,7,3,4,5,4,4,7,6,8,4,5,1,2,6,6,9,5,1,8,4,3,7,6,4,3,5,7,11,3,6,6,2,4,9,7,6,10,5,3,3,9,2,9,4,2,12,8,7,3,7,10,5,7,9,6,6,1,6,4,4
E05000196,Cockfosters,Enfield,Violence Against The Person,Assault with Injury,2,1,9,3,2,0,3,4,3,4,5,5,7,2,5,1,5,5,1,3,2,1,0,0,0,1,2,3,2,0,4,2,2,1,1,7,3,0,4,6,4,3,1,0,2,3,1,3,3,3,0,2,8,3,4,1,8,5,3,5,4,3,2,1,4,3,1,2,2,3,1,3,2,1,3,1,4,3,2,0,4,3,4,2,2,4,3,2,2,3,4,3,3,2,3,4,5,3,5,0,2,5,0,3,2
E05000197,Edmonton Green,Enfield,Violence Against The Person,Assault with Injury,10,16,10,13,16,13,23,11,9,8,15,18,13,17,20,12,15,14,11,13,13,10,10,12,16,9,19,13,14,6,13,19,23,13,15,7,6,16,14,11,17,8,7,11,13,8,13,16,10,28,17,17,15,12,17,9,14,8,10,19,13,13,21,12,11,21,16,18,13,14,16,16,14,21,17,14,18,12,16,9,20,15,7,13,7,16,16,11,13,13,11,6,14,17,4,25,12,23,13,18,15,15,16,11,8
E05000198,Enfield Highway,Enfield,Violence Against The Person,Assault with Injury,6,6,10,10,5,3,6,11,9,7,13,4,11,5,8,10,4,9,16,3,9,8,6,13,4,20,10,10,6,6,8,12,10,5,11,9,8,6,6,10,6,9,11,6,7,8,7,5,9,15,11,6,12,2,7,9,14,10,6,13,6,7,6,10,11,7,13,9,9,9,8,9,3,7,11,8,5,10,16,9,6,4,16,12,7,18,6,14,10,7,10,8,9,9,13,8,6,21,8,11,5,4,8,8,7
E05000199,Enfield Lock,Enfield,Violence Against The Person,Assault with Injury,6,15,8,2,13,1,8,8,6,4,4,6,8,8,10,6,6,6,5,4,4,5,7,15,3,5,7,13,7,9,10,9,4,3,9,9,2,6,7,6,6,6,13,7,10,11,7,3,8,11,10,12,10,13,10,11,14,6,6,11,9,10,12,13,6,9,5,11,8,10,5,4,7,8,8,6,8,7,8,11,9,6,8,8,9,15,9,11,4,11,8,14,10,8,11,12,3,14,16,1,2,11,3,6,9
E05000200,Grange,Enfield,Violence Against The Person,Assault with Injury,7,6,3,5,4,1,4,3,2,4,6,2,3,1,4,6,2,3,3,4,3,4,2,4,0,3,6,3,3,5,2,5,5,4,2,2,3,4,7,3,3,5,4,0,3,6,0,0,6,6,2,1,1,4,3,3,2,0,5,2,1,2,1,6,6,4,3,2,3,4,2,3,5,5,4,3,2,4,4,1,3,2,1,0,4,2,1,6,0,4,8,5,4,10,3,5,0,5,7,6,2,5,4,1,5
E05000201,Haselbury,Enfield,Violence Against The Person,Assault with Injury,12,5,7,4,7,5,11,12,8,5,15,5,6,10,11,11,6,5,3,13,5,7,7,6,6,6,4,6,7,6,7,10,8,10,16,11,2,0,8,11,6,8,10,7,4,8,3,5,3,7,3,14,10,4,12,5,8,3,5,7,7,11,12,7,15,6,7,5,14,5,4,10,9,11,8,5,7,8,7,10,9,9,8,12,4,9,3,17,8,3,8,11,8,10,6,11,11,6,11,4,10,5,11,9,5
E05000202,Highlands,Enfield,Violence Against The Person,Assault with Injury,4,4,5,2,0,5,1,4,2,2,5,5,3,4,5,0,5,2,0,4,1,5,3,8,3,6,6,9,4,4,4,3,3,9,6,3,6,3,4,4,2,5,6,7,5,4,3,1,3,2,3,4,4,3,2,4,6,3,2,11,8,13,8,0,13,3,3,9,3,5,5,7,8,12,4,12,4,1,5,3,5,8,6,5,6,9,7,1,1,6,7,8,2,6,5,8,6,5,7,2,6,3,5,12,5
E05000203,Jubilee,Enfield,Violence Against The Person,Assault with Injury,5,6,7,5,4,8,3,9,9,3,10,9,1,4,3,8,2,4,9,5,4,2,6,6,6,5,7,3,9,8,7,8,8,5,2,1,2,8,7,5,3,5,4,7,5,9,4,6,6,6,11,5,3,4,6,3,3,6,9,12,11,10,14,9,4,7,5,5,9,9,9,2,3,16,6,5,4,6,5,6,7,7,5,3,4,9,7,7,6,3,10,8,4,7,4,6,0,8,5,6,4,5,10,10,8
E05000204,Lower Edmonton,Enfield,Violence Against The Person,Assault with Injury,9,15,12,8,6,6,9,12,9,7,5,6,16,8,11,9,4,9,7,6,4,7,8,7,2,9,11,8,10,9,12,10,6,5,6,9,5,5,9,5,10,5,5,4,6,4,13,8,15,10,8,13,16,8,8,8,7,9,5,5,11,8,13,11,7,10,7,8,8,11,6,10,11,14,7,16,9,3,13,6,10,11,3,12,12,15,10,5,6,8,6,6,7,8,5,10,8,10,11,9,9,8,7,16,14
E05000205,Palmers Green,Enfield,Violence Against The Person,Assault with Injury,11,5,4,6,4,7,6,7,3,5,5,3,3,4,7,7,4,3,11,3,5,4,4,7,4,7,6,4,3,7,4,2,6,7,2,3,5,7,2,10,2,3,4,3,5,6,8,7,2,6,4,5,4,9,6,3,8,5,4,7,3,7,5,4,2,5,5,2,3,4,2,6,5,3,7,6,9,6,5,6,3,3,1,7,5,10,6,7,3,0,7,7,2,5,6,9,2,1,8,6,6,5,2,5,10
E05000206,Ponders End,Enfield,Violence Against The Person,Assault with Injury,12,15,13,6,12,10,4,6,12,8,10,17,13,12,8,7,9,12,8,9,7,11,5,9,6,6,14,2,16,8,10,9,8,8,8,6,1,12,10,8,6,9,9,4,6,11,8,5,8,15,7,10,12,8,9,11,7,6,15,10,4,8,6,12,14,10,9,9,5,13,5,9,7,10,11,7,3,10,6,14,8,11,8,11,14,7,11,13,5,12,12,7,13,4,10,8,8,7,4,17,9,7,9,6,9
E05000207,Southbury,Enfield,Violence Against The Person,Assault with Injury,10,14,7,5,14,13,8,7,3,8,5,6,9,8,4,3,6,6,9,5,5,9,7,8,1,5,4,9,8,1,9,5,9,10,2,6,1,6,6,9,7,10,4,6,8,4,5,1,5,9,11,13,8,7,9,10,9,10,7,12,4,12,4,6,9,5,3,6,6,4,2,13,6,7,13,10,8,13,6,9,8,8,5,7,7,12,9,10,6,5,12,20,9,13,8,9,6,4,8,7,10,7,10,11,8
E05000208,Southgate,Enfield,Violence Against The Person,Assault with Injury,2,5,8,3,7,3,2,4,7,4,3,3,5,6,4,5,6,1,2,3,7,6,4,7,3,2,1,5,3,3,2,1,8,3,3,6,5,1,2,4,5,6,5,1,6,2,3,5,5,8,9,3,6,6,6,3,4,3,4,4,7,4,5,4,5,2,4,5,3,6,6,5,4,5,5,4,4,7,2,3,3,4,1,5,5,2,1,3,11,4,8,8,5,2,4,5,3,4,0,8,2,4,5,4,3
E05000209,Southgate Green,Enfield,Violence Against The Person,Assault with Injury,6,5,9,5,5,3,2,6,4,5,2,6,2,3,3,7,3,2,3,7,4,6,6,5,11,1,3,3,5,3,5,2,6,5,3,1,1,6,5,8,2,4,0,3,0,2,1,2,3,4,1,3,3,1,2,6,3,2,3,8,8,6,2,2,6,2,6,5,5,2,3,5,3,2,1,2,5,4,2,3,3,1,6,3,4,4,1,4,3,4,1,8,3,7,4,5,6,2,5,1,1,4,8,3,4
E05000210,Town,Enfield,Violence Against The Person,Assault with Injury,7,3,7,10,4,2,5,1,4,5,4,4,8,5,9,6,8,2,4,4,3,3,2,6,4,2,5,2,4,4,1,3,1,1,4,3,1,5,4,4,3,4,4,5,4,5,2,2,5,6,3,7,4,3,3,6,2,5,10,4,3,8,8,4,7,7,10,1,7,4,5,7,5,4,3,7,4,6,6,2,2,4,4,6,6,5,6,2,4,3,5,5,11,1,4,11,4,4,4,7,3,4,5,7,5
E05000211,Turkey Street,Enfield,Violence Against The Person,Assault with Injury,11,10,15,8,3,7,6,3,11,11,9,7,7,7,10,7,8,7,9,4,10,7,2,2,5,11,4,12,5,8,7,11,6,4,6,7,6,3,2,8,7,3,7,5,4,5,4,6,8,6,10,13,7,3,13,10,10,12,4,12,11,7,4,6,16,6,7,10,9,11,10,8,8,11,8,13,14,12,5,6,6,4,9,5,6,8,5,5,6,8,10,5,12,1,5,9,5,6,5,8,5,5,6,9,9
E05000212,Upper Edmonton,Enfield,Violence Against The Person,Assault with Injury,13,6,10,10,6,10,10,12,21,14,10,11,8,8,10,11,11,9,8,16,14,7,13,7,7,12,15,12,15,9,14,7,8,11,10,16,5,14,8,17,6,11,4,8,6,15,9,10,16,14,14,13,17,7,17,11,17,9,8,9,15,17,12,10,10,6,14,13,13,9,9,10,13,8,10,19,10,15,16,13,10,11,8,7,12,13,19,12,15,12,11,10,8,16,5,4,6,12,10,9,14,11,11,11,13
E05000213,Winchmore Hill,Enfield,Violence Against The Person,Assault with Injury,0,2,1,3,1,3,2,4,2,3,3,1,4,1,3,5,1,4,1,3,1,3,1,1,2,3,4,2,4,4,2,5,0,3,1,0,1,2,1,3,3,2,6,0,0,3,2,8,1,1,5,3,2,2,4,2,1,5,7,4,2,3,3,6,3,1,0,3,3,3,1,1,4,0,9,6,4,3,1,5,2,6,2,2,6,0,1,5,2,0,6,6,4,2,5,3,1,2,3,3,3,1,4,5,2
E05000193,Bowes,Enfield,Violence Against The Person,Common Assault,4,1,7,4,1,2,7,5,2,2,2,2,7,8,3,3,9,2,4,1,0,0,6,4,2,3,1,4,3,4,1,3,4,7,7,6,3,4,8,3,2,6,4,4,2,3,3,1,4,7,3,6,3,8,2,2,7,4,5,2,2,2,3,4,4,2,10,3,11,1,7,11,11,7,7,8,2,6,5,3,2,3,5,3,3,6,4,12,6,7,7,9,7,4,8,2,3,10,5,5,12,8,2,8,11
E05000194,Bush Hill Park,Enfield,Violence Against The Person,Common Assault,3,0,3,4,4,7,3,2,5,2,3,6,5,0,3,2,2,1,3,4,0,2,4,4,1,3,1,3,1,0,2,0,3,3,6,1,0,0,1,0,2,4,2,1,3,3,3,4,1,4,3,6,3,4,2,3,2,3,4,2,4,7,1,3,5,5,3,5,2,4,1,3,4,7,3,4,2,8,4,3,3,4,2,2,6,10,7,2,2,3,4,3,4,8,3,2,2,3,2,9,5,1,1,7,7
E05000195,Chase,Enfield,Violence Against The Person,Common Assault,6,3,6,4,5,4,7,6,5,1,4,3,1,0,2,6,2,4,4,2,7,5,2,8,2,3,3,5,2,5,3,2,2,3,6,4,0,1,4,4,2,5,5,5,4,4,4,5,1,3,1,4,3,1,1,2,5,5,3,3,5,7,6,5,4,7,3,12,9,5,8,8,7,9,10,15,7,4,6,7,4,3,2,4,7,4,3,9,2,4,11,5,3,4,7,6,6,11,6,8,10,7,6,10,6
E05000196,Cockfosters,Enfield,Violence Against The Person,Common Assault,0,5,2,3,0,1,2,0,3,3,4,7,1,2,3,5,2,2,2,5,2,1,3,3,4,0,1,2,1,2,0,1,3,1,1,4,0,4,0,1,5,2,1,0,3,3,0,1,3,4,7,3,0,2,2,2,4,4,1,5,7,5,6,3,4,0,4,4,4,4,5,4,4,5,9,6,5,1,6,0,5,6,3,4,1,3,4,8,2,0,8,5,4,9,2,9,4,5,7,2,2,5,6,7,7
E05000197,Edmonton Green,Enfield,Violence Against The Person,Common Assault,9,19,2,21,12,8,10,7,6,16,15,6,9,14,9,14,6,8,18,12,10,9,6,11,9,13,14,16,8,10,16,3,6,6,13,12,5,9,6,12,12,16,5,9,7,14,11,18,14,10,10,14,21,14,15,19,16,18,14,20,16,16,24,15,28,16,15,16,25,15,15,14,19,17,20,22,11,17,14,10,16,14,15,12,10,12,20,23,16,17,16,19,14,29,17,21,23,16,19,28,18,15,27,14,17
E05000198,Enfield Highway,Enfield,Violence Against The Person,Common Assault,6,9,10,7,10,5,4,13,4,10,4,5,7,12,7,2,4,6,6,5,11,9,9,11,5,6,4,5,5,3,13,12,11,2,4,7,7,8,8,7,3,11,3,7,8,7,9,8,7,15,5,11,14,7,8,10,14,6,8,12,8,12,8,8,10,11,14,11,11,5,5,11,13,4,11,14,11,10,9,10,12,9,8,8,11,8,4,10,9,13,12,17,9,11,10,4,10,20,10,10,8,12,10,13,9
E05000199,Enfield Lock,Enfield,Violence Against The Person,Common Assault,5,6,5,3,9,7,8,9,7,6,15,9,5,11,12,6,8,4,7,4,6,6,7,7,1,6,3,8,4,8,4,7,8,1,2,4,4,7,8,8,9,4,0,1,15,8,4,11,6,5,13,15,7,11,12,7,11,6,8,3,4,11,8,16,7,10,13,6,12,12,6,8,6,8,8,10,10,6,10,4,11,6,13,6,4,14,7,12,7,13,9,15,5,5,7,8,13,12,16,12,4,14,7,6,11
E05000200,Grange,Enfield,Violence Against The Person,Common Assault,8,2,4,3,3,2,2,6,0,4,6,0,1,4,1,4,0,2,2,1,2,6,2,2,2,2,1,3,3,1,1,2,0,1,3,0,4,3,4,3,3,2,1,3,4,3,1,1,0,3,2,6,2,8,3,6,3,3,5,3,5,6,1,3,3,2,4,6,6,4,5,5,2,7,5,7,3,3,5,5,3,2,1,5,2,9,4,5,4,11,10,5,9,3,4,5,9,5,3,2,5,4,3,5,5
E05000201,Haselbury,Enfield,Violence Against The Person,Common Assault,3,9,2,11,5,7,6,3,7,6,3,7,0,10,1,3,2,8,5,9,7,12,7,7,4,6,2,4,4,1,4,8,3,4,4,4,2,6,7,5,5,1,5,3,8,10,7,10,4,7,3,13,6,9,5,6,10,8,6,10,9,13,8,8,5,7,9,13,9,8,8,16,7,18,9,16,9,6,13,11,9,7,6,7,14,11,15,18,9,5,8,10,11,8,6,12,10,13,7,14,12,11,10,14,10
E05000202,Highlands,Enfield,Violence Against The Person,Common Assault,0,3,3,1,1,4,3,4,2,3,0,3,4,1,6,6,3,4,1,0,2,3,1,3,3,7,3,2,3,1,3,4,3,1,0,8,1,5,4,1,2,3,2,6,4,5,6,2,3,5,5,3,7,3,5,2,3,5,5,8,2,3,7,6,6,9,5,2,4,7,5,10,6,10,7,5,7,5,4,4,2,4,7,5,5,11,3,5,5,8,12,9,5,7,5,4,9,1,7,7,7,5,4,4,8
E05000203,Jubilee,Enfield,Violence Against The Person,Common Assault,2,6,2,4,3,4,3,1,4,4,4,6,6,6,7,3,5,3,6,10,4,7,4,2,3,4,5,9,6,5,3,6,3,3,6,8,3,3,0,6,4,4,3,2,4,4,6,8,8,4,2,7,5,3,9,3,6,5,9,10,9,5,15,4,9,13,7,8,4,11,5,7,6,12,12,16,6,5,8,6,7,8,9,9,7,5,6,12,10,9,15,3,8,9,10,8,9,12,3,8,6,9,4,7,10
E05000204,Lower Edmonton,Enfield,Violence Against The Person,Common Assault,3,9,7,12,9,4,10,5,4,14,11,12,14,6,8,8,11,2,7,7,7,7,9,6,5,3,12,5,6,4,6,8,5,7,5,3,2,3,5,6,2,6,1,7,9,4,3,8,5,12,5,10,7,8,8,14,5,5,6,12,11,9,5,10,7,6,8,7,7,8,5,12,13,12,15,14,9,9,15,6,6,4,2,14,12,11,16,14,3,11,18,8,6,13,11,8,10,17,10,14,12,8,17,9,12
E05000205,Palmers Green,Enfield,Violence Against The Person,Common Assault,4,5,4,0,3,4,0,2,3,2,4,8,1,4,3,5,6,3,2,2,3,2,2,4,8,2,4,3,6,8,2,3,3,4,6,2,2,4,5,4,2,3,5,1,6,7,3,2,9,5,3,2,9,4,8,6,11,6,6,4,4,9,5,7,3,3,4,8,4,7,6,12,6,5,6,7,6,7,7,3,5,6,5,13,8,2,8,5,7,6,4,4,3,2,1,6,6,12,8,4,8,5,5,8,14
E05000206,Ponders End,Enfield,Violence Against The Person,Common Assault,4,9,9,9,6,6,3,6,9,7,6,12,5,11,8,15,6,4,8,3,5,4,14,6,3,6,6,5,12,4,11,5,4,7,3,4,5,3,4,7,6,5,8,4,5,6,6,7,8,14,10,8,5,11,8,12,16,8,5,8,9,13,10,12,8,4,17,6,11,8,6,12,10,14,11,6,11,5,11,12,7,14,12,20,10,7,11,20,11,22,11,13,15,13,14,11,5,17,17,15,21,11,11,17,15
E05000207,Southbury,Enfield,Violence Against The Person,Common Assault,7,6,3,2,6,5,19,5,6,5,5,2,10,6,10,6,7,13,9,7,12,6,2,7,5,2,7,5,2,12,8,4,8,4,4,7,6,5,10,8,4,4,7,4,3,6,6,10,5,7,11,11,6,7,4,7,6,8,4,9,7,17,7,14,4,8,12,10,5,13,16,9,7,13,8,7,15,10,12,5,13,8,6,12,16,16,19,20,9,8,14,8,6,10,8,14,14,16,15,7,6,10,14,15,15
E05000208,Southgate,Enfield,Violence Against The Person,Common Assault,3,4,7,3,2,0,4,5,3,6,5,1,5,1,5,6,2,4,10,2,3,4,4,2,6,3,2,2,2,3,3,2,2,3,6,5,2,4,6,1,5,5,3,2,6,3,1,1,4,6,3,6,5,5,2,1,1,6,7,3,5,4,3,11,8,1,4,0,4,7,6,4,3,15,6,4,7,0,6,6,4,5,4,3,5,4,8,6,13,7,8,6,3,1,3,8,15,10,8,10,8,9,10,7,5
E05000209,Southgate Green,Enfield,Violence Against The Person,Common Assault,2,6,3,4,4,2,8,4,2,6,1,4,4,4,1,0,1,2,5,6,6,3,2,0,6,2,1,3,4,2,8,2,2,3,1,3,2,0,2,2,2,3,9,3,1,2,0,4,2,1,2,4,3,3,3,3,4,1,3,2,7,3,3,5,3,5,8,7,8,3,3,4,5,4,3,4,6,6,7,4,1,6,6,3,10,7,5,6,7,4,10,7,3,1,5,2,8,8,7,8,7,6,8,5,2
E05000210,Town,Enfield,Violence Against The Person,Common Assault,6,4,4,8,5,0,3,1,1,2,5,3,1,3,5,4,5,8,5,2,3,5,2,8,2,3,2,4,2,3,4,4,4,3,3,3,2,6,1,5,4,3,1,2,1,2,1,1,4,6,6,4,4,4,2,6,7,1,3,2,9,3,1,6,4,4,6,6,6,7,2,5,6,7,9,6,6,8,3,5,5,5,6,6,7,3,5,7,4,6,6,8,10,5,3,3,4,8,5,4,7,11,4,6,12
E05000211,Turkey Street,Enfield,Violence Against The Person,Common Assault,11,7,16,12,8,9,8,5,7,6,12,13,7,9,9,4,5,7,2,6,3,10,3,7,3,4,6,5,6,4,5,6,2,7,0,5,2,5,5,3,4,2,5,4,4,9,5,3,9,10,9,7,2,6,8,8,12,11,10,3,7,8,11,13,6,4,6,11,7,2,12,9,10,9,8,8,7,8,5,10,7,5,10,14,10,7,9,10,5,6,9,11,4,14,2,10,5,11,8,14,17,6,10,8,9
E05000212,Upper Edmonton,Enfield,Violence Against The Person,Common Assault,17,11,9,4,11,5,7,8,14,9,4,9,7,10,7,13,8,10,12,13,7,9,19,9,6,8,9,10,12,12,9,8,11,5,12,10,6,15,6,15,5,5,9,5,5,10,8,12,10,12,12,18,11,12,11,9,22,8,7,11,7,9,16,16,18,10,15,23,21,17,14,15,15,15,16,17,19,14,15,13,16,15,9,16,11,20,13,12,13,13,15,21,20,21,19,15,12,18,19,16,20,16,12,11,20
